dst_as,IP,mask,nexthop_AS
132203,1.12.0.0,255.255.240.0,1828
16509,1.44.96.0,255.255.255.0,1828
4538,1.51.0.0,255.255.0.0,1828
14618,1.178.4.0,255.255.255.0,1828
136907,1.178.32.0,255.255.240.0,1828
7224,1.178.192.0,255.255.254.0,1828
8075,1.186.0.0,255.255.0.0,1828
63199,1.247.4.0,255.255.255.0,1828
20940,2.16.0.0,255.248.0.0,1828
34164,2.16.3.0,255.255.255.0,1828
61580,2.21.67.0,255.255.255.0,1828
852,2.22.72.0,255.255.252.0,1828
40676,2.56.8.0,255.255.255.0,1828
206610,2.56.104.0,255.255.252.0,1828
58061,2.56.112.0,255.255.255.0,1828
397373,2.56.114.0,255.255.254.0,1828
209847,2.56.118.0,255.255.255.0,1828
49505,2.56.138.0,255.255.255.0,1828
142594,2.56.166.0,255.255.255.0,1828
62240,2.56.188.0,255.255.252.0,1828
36224,2.56.200.0,255.255.255.0,1828
41960,2.56.216.0,255.255.252.0,1828
199524,2.56.220.0,255.255.255.0,1828
203020,2.56.228.0,255.255.252.0,1828
262287,2.56.249.0,255.255.255.0,1828
43641,2.57.20.0,255.255.254.0,1828
29802,2.57.22.0,255.255.255.0,1828
61317,2.57.23.0,255.255.255.0,1828
47583,2.57.88.0,255.255.254.0,1828
41798,2.57.96.0,255.255.255.0,1828
42473,2.57.104.0,255.255.255.0,1828
39568,2.57.149.0,255.255.255.0,1828
396356,2.57.168.0,255.255.255.0,1828
41564,2.57.169.0,255.255.255.0,1828
50340,2.58.68.0,255.255.252.0,1828
49581,2.58.113.0,255.255.255.0,1828
197537,2.58.115.0,255.255.255.0,1828
5065,2.58.168.0,255.255.255.0,1828
136557,2.58.170.0,255.255.255.0,1828
152586,2.58.200.0,255.255.255.0,1828
210063,2.58.212.0,255.255.255.0,1828
213527,2.58.214.0,255.255.255.0,1828
9678,2.58.240.0,255.255.255.0,1828
63023,2.59.62.0,255.255.255.0,1828
58212,2.59.132.0,255.255.252.0,1828
136038,2.59.152.0,255.255.255.0,1828
207713,2.59.161.0,255.255.255.0,1828
215730,2.59.253.0,255.255.255.0,1828
21738,2.59.255.0,255.255.255.0,1828
9198,2.132.0.0,255.252.0.0,1828
