dst_as,IP,mask,nexthop_AS
7224,1.178.192.0,255.255.254.0,42
2635,5.100.156.0,255.255.255.0,42
401753,23.140.68.0,255.255.255.0,58057
10886,38.124.249.0,255.255.255.0,42
57521,45.10.39.0,255.255.255.0,57521
40950,45.38.51.0,255.255.255.0,42
715,45.112.180.0,255.255.252.0,42
58057,45.136.136.0,255.255.252.0,58057
150000,45.197.141.0,255.255.255.0,150000
42,63.246.32.0,255.255.255.0,42
4307,65.111.224.0,255.255.248.0,42
3999,66.71.0.0,255.255.128.0,42
3856,69.166.10.0,255.255.255.0,3856
29844,70.97.45.0,255.255.255.0,42
12654,84.205.66.0,255.255.255.0,61218
135380,103.71.220.0,255.255.254.0,58057
216096,109.175.210.0,255.255.255.0,58057
4,128.9.0.0,255.255.240.0,42
5723,128.220.0.0,255.255.0.0,42
3527,128.231.0.0,255.255.0.0,42
70,130.14.0.0,255.255.0.0,42
6059,131.118.0.0,255.255.0.0,42
3477,137.75.64.0,255.255.192.0,42
16550,137.75.122.0,255.255.255.0,42
213081,147.78.194.0,255.255.255.0,58057
27026,167.102.0.0,255.255.0.0,42
16668,168.245.132.0,255.255.255.0,42
59570,185.197.133.0,255.255.255.0,59570
52304,190.124.27.0,255.255.255.0,42
112,192.31.196.0,255.255.255.0,112
34800,194.50.99.0,255.255.255.0,58057
52306,200.16.112.0,255.255.255.0,42
212024,209.112.97.0,255.255.255.0,58057
57050,212.81.56.0,255.255.255.0,57050
