dst_as,IP,mask,nexthop_AS
136907,1.178.32.0,255.255.240.0,18106
7224,1.178.192.0,255.255.254.0,18106
63199,1.247.4.0,255.255.255.0,18106
20940,2.16.0.0,255.248.0.0,18106
34164,2.16.3.0,255.255.255.0,18106
40676,2.56.8.0,255.255.255.0,18106
206610,2.56.104.0,255.255.252.0,18106
58061,2.56.112.0,255.255.255.0,18106
397373,2.56.114.0,255.255.254.0,18106
209847,2.56.118.0,255.255.255.0,18106
49505,2.56.138.0,255.255.255.0,18106
199524,2.56.220.0,255.255.255.0,18106
29802,2.57.22.0,255.255.255.0,18106
61317,2.57.23.0,255.255.255.0,18106
41798,2.57.96.0,255.255.255.0,18106
39568,2.57.149.0,255.255.255.0,18106
41564,2.57.169.0,255.255.255.0,18106
50340,2.58.68.0,255.255.252.0,18106
49581,2.58.113.0,255.255.255.0,18106
5065,2.58.168.0,255.255.255.0,18106
152586,2.58.200.0,255.255.255.0,18106
210063,2.58.212.0,255.255.255.0,18106
213527,2.58.214.0,255.255.255.0,18106
9678,2.58.240.0,255.255.255.0,18106
63023,2.59.62.0,255.255.255.0,18106
58212,2.59.132.0,255.255.252.0,18106
136038,2.59.152.0,255.255.255.0,18106
207713,2.59.161.0,255.255.255.0,18106
215730,2.59.253.0,255.255.255.0,18106
21738,2.59.255.0,255.255.255.0,18106
9198,2.132.0.0,255.252.0.0,18106
51699,5.1.64.0,255.255.255.0,18106
41560,5.2.32.0,255.255.248.0,18106
8492,5.8.17.0,255.255.255.0,18106
39087,5.8.36.0,255.255.254.0,18106
210756,5.8.42.0,255.255.255.0,18106
7155,5.8.184.0,255.255.248.0,18106
36351,5.10.96.0,255.255.224.0,18106
50448,5.10.221.0,255.255.255.0,18106
31214,5.11.64.0,255.255.240.0,18106
8636,5.23.96.0,255.255.248.0,18106
57214,5.23.104.0,255.255.248.0,18106
21299,5.34.0.0,255.255.128.0,18106
197556,5.34.16.0,255.255.240.0,18106
35566,5.34.47.0,255.255.255.0,18106
204957,5.34.176.0,255.255.254.0,18106
38136,5.34.216.0,255.255.252.0,18106
57858,5.34.240.0,255.255.255.0,18106
216071,5.35.32.0,255.255.255.0,18106
196695,5.35.40.0,255.255.255.0,18106
205516,5.35.80.0,255.255.255.0,18106
29182,5.35.96.0,255.255.254.0,18106
41275,5.35.112.0,255.255.252.0,18106
51685,5.35.116.0,255.255.252.0,18106
208349,5.35.120.0,255.255.254.0,18106
43530,5.35.128.0,255.255.224.0,18106
49791,5.39.253.0,255.255.255.0,18106
201826,5.42.88.0,255.255.255.0,18106
43278,5.42.211.0,255.255.255.0,18106
13768,5.44.16.0,255.255.248.0,18106
12722,5.45.80.0,255.255.252.0,18106
50923,5.53.16.0,255.255.240.0,18106
62553,5.56.24.0,255.255.255.0,18106
8449,5.57.8.0,255.255.248.0,18106
204104,5.57.33.0,255.255.255.0,18106
198154,5.57.38.0,255.255.255.0,18106
44539,5.57.212.0,255.255.255.0,18106
48481,5.59.184.0,255.255.254.0,18106
60720,5.59.244.0,255.255.252.0,18106
