dst_as,IP,mask,nexthop_AS
2519,1.0.16.0,255.255.255.0,2854
23969,1.0.128.0,255.255.128.0,2854
13335,1.1.1.0,255.255.255.0,2854
4725,1.5.0.0,255.255.0.0,2854
9583,1.6.0.0,255.255.252.0,2854
132215,1.6.136.0,255.255.255.0,2854
4755,1.6.229.0,255.255.255.0,2854
4788,1.9.0.0,255.255.0.0,2854
38091,1.11.0.0,255.255.0.0,2854
45996,1.11.92.0,255.255.254.0,2854
132203,1.12.0.0,255.255.240.0,2854
23599,1.18.123.0,255.255.255.0,2854
23600,1.18.132.0,255.255.255.0,2854
59125,1.21.96.0,255.255.240.0,2854
45528,1.22.3.0,255.255.255.0,2854
4837,1.24.0.0,255.248.0.0,2854
9929,1.28.41.0,255.255.255.0,2854
64050,1.32.192.0,255.255.255.0,2854
152194,1.32.205.0,255.255.255.0,2854
2514,1.33.0.0,255.255.0.0,2854
3462,1.34.0.0,255.254.0.0,2854
4760,1.36.0.0,255.255.0.0,2854
4775,1.37.0.0,255.255.0.0,2854
55410,1.38.208.0,255.255.255.0,2854
4804,1.40.0.0,255.252.0.0,2854
7474,1.44.0.0,255.255.0.0,2854
16509,1.44.96.0,255.255.255.0,2854
4134,1.48.0.0,255.254.0.0,2854
4538,1.51.0.0,255.255.0.0,2854
18403,1.52.0.0,255.252.0.0,2854
9605,1.66.20.0,255.255.252.0,2854
4809,1.71.103.0,255.255.255.0,2854
4847,1.93.0.0,255.255.0.0,2854
4766,1.96.0.0,255.252.0.0,2854
17676,1.112.0.0,255.252.0.0,2854
137753,1.118.2.0,255.255.255.0,2854
1221,1.120.0.0,255.248.0.0,2854
9845,1.176.0.0,255.255.252.0,2854
9723,1.178.2.0,255.255.254.0,2854
14618,1.178.4.0,255.255.255.0,2854
136907,1.178.32.0,255.255.240.0,2854
12975,1.178.112.0,255.255.240.0,2854
9313,1.178.175.0,255.255.255.0,2854
7224,1.178.192.0,255.255.254.0,2854
12479,1.178.224.0,255.255.224.0,2854
131293,1.179.128.0,255.255.192.0,2854
8075,1.186.0.0,255.255.0.0,2854
139018,1.193.146.0,255.255.254.0,2854
9286,1.201.0.0,255.255.192.0,2854
23724,1.203.94.0,255.255.255.0,2854
3786,1.208.0.0,255.240.0.0,2854
9526,1.209.90.0,255.255.255.0,2854
45974,1.209.199.0,255.255.255.0,2854
7562,1.222.128.0,255.255.192.0,2854
38661,1.222.222.0,255.255.255.0,2854
9318,1.224.0.0,255.224.0.0,2854
45370,1.224.180.0,255.255.255.0,2854
63199,1.247.4.0,255.255.255.0,2854
23576,1.255.48.0,255.255.252.0,2854
3215,2.3.0.0,255.255.0.0,2854
20940,2.16.0.0,255.248.0.0,2854
34164,2.16.3.0,255.255.255.0,2854
12874,2.16.17.0,255.255.255.0,2854
6762,2.16.19.0,255.255.255.0,2854
12389,2.16.20.0,255.255.255.0,2854
8966,2.16.44.0,255.255.255.0,2854
8697,2.17.24.0,255.255.252.0,2854
32787,2.17.108.0,255.255.252.0,2854
8708,2.17.116.0,255.255.252.0,2854
9121,2.17.224.0,255.255.252.0,2854
9924,2.18.16.0,255.255.254.0,2854
7303,2.18.56.0,255.255.252.0,2854
719,2.20.0.0,255.255.252.0,2854
52374,2.20.46.0,255.255.255.0,2854
3292,2.21.28.0,255.255.252.0,2854
61580,2.21.67.0,255.255.255.0,2854
37457,2.21.160.0,255.255.252.0,2854
1267,2.21.164.0,255.255.252.0,2854
1299,2.22.36.0,255.255.252.0,2854
852,2.22.72.0,255.255.252.0,2854
55836,2.22.176.0,255.255.240.0,2854
12400,2.22.233.0,255.255.255.0,2854
200612,2.23.168.0,255.255.252.0,2854
2856,2.24.0.0,255.248.0.0,2854
30722,2.32.0.0,255.255.0.0,2854
5384,2.48.0.0,255.252.0.0,2854
15830,2.56.0.0,255.255.252.0,2854
40676,2.56.8.0,255.255.255.0,2854
213373,2.56.10.0,255.255.255.0,2854
57344,2.56.14.0,255.255.255.0,2854
9009,2.56.16.0,255.255.252.0,2854
12552,2.56.28.0,255.255.252.0,2854
5650,2.56.32.0,255.255.252.0,2854
3758,2.56.56.0,255.255.252.0,2854
209216,2.56.76.0,255.255.252.0,2854
42929,2.56.80.0,255.255.252.0,2854
51561,2.56.84.0,255.255.252.0,2854
210079,2.56.88.0,255.255.255.0,2854
216139,2.56.90.0,255.255.255.0,2854
30058,2.56.101.0,255.255.255.0,2854
29066,2.56.102.0,255.255.255.0,2854
206610,2.56.104.0,255.255.252.0,2854
205463,2.56.108.0,255.255.255.0,2854
58061,2.56.112.0,255.255.255.0,2854
397373,2.56.114.0,255.255.254.0,2854
209847,2.56.118.0,255.255.255.0,2854
202371,2.56.131.0,255.255.255.0,2854
8767,2.56.135.0,255.255.255.0,2854
48031,2.56.136.0,255.255.255.0,2854
49505,2.56.138.0,255.255.255.0,2854
212238,2.56.148.0,255.255.255.0,2854
15401,2.56.156.0,255.255.254.0,2854
12453,2.56.160.0,255.255.252.0,2854
142594,2.56.166.0,255.255.255.0,2854
49870,2.56.167.0,255.255.255.0,2854
43309,2.56.168.0,255.255.255.0,2854
8315,2.56.171.0,255.255.255.0,2854
33993,2.56.178.0,255.255.255.0,2854
31566,2.56.180.0,255.255.252.0,2854
62240,2.56.188.0,255.255.252.0,2854
36224,2.56.200.0,255.255.255.0,2854
39560,2.56.208.0,255.255.252.0,2854
202448,2.56.212.0,255.255.255.0,2854
41960,2.56.216.0,255.255.252.0,2854
199524,2.56.220.0,255.255.255.0,2854
21221,2.56.226.0,255.255.254.0,2854
203020,2.56.228.0,255.255.252.0,2854
