dst_as,IP,mask,nexthop_AS
132203,1.12.0.0,255.255.240.0,4134
4837,1.24.0.0,255.248.0.0,4134
9929,1.28.41.0,255.255.255.0,4134
4775,1.37.0.0,255.255.0.0,4134
16509,1.44.96.0,255.255.255.0,4134
4134,1.48.0.0,255.254.0.0,4134
4538,1.51.0.0,255.255.0.0,4134
4809,1.71.103.0,255.255.255.0,4134
4847,1.93.0.0,255.255.0.0,4134
14618,1.178.4.0,255.255.255.0,4134
136907,1.178.32.0,255.255.240.0,4134
7224,1.178.192.0,255.255.254.0,4134
139018,1.193.146.0,255.255.254.0,4134
23724,1.203.94.0,255.255.255.0,4134
63199,1.247.4.0,255.255.255.0,4134
20940,2.16.0.0,255.248.0.0,4134
34164,2.16.3.0,255.255.255.0,4134
40676,2.56.8.0,255.255.255.0,4134
206610,2.56.104.0,255.255.252.0,4134
58061,2.56.112.0,255.255.255.0,4134
397373,2.56.114.0,255.255.254.0,4134
209847,2.56.118.0,255.255.255.0,4134
49505,2.56.138.0,255.255.255.0,4134
212238,2.56.148.0,255.255.255.0,4134
36224,2.56.200.0,255.255.255.0,4134
199524,2.56.220.0,255.255.255.0,4134
213250,2.56.245.0,255.255.255.0,4134
262287,2.56.249.0,255.255.255.0,4134
40065,2.56.255.0,255.255.255.0,4134
29802,2.57.22.0,255.255.255.0,4134
61317,2.57.23.0,255.255.255.0,4134
41798,2.57.96.0,255.255.255.0,4134
39568,2.57.149.0,255.255.255.0,4134
396356,2.57.168.0,255.255.255.0,4134
41564,2.57.169.0,255.255.255.0,4134
50340,2.58.68.0,255.255.252.0,4134
49581,2.58.113.0,255.255.255.0,4134
5065,2.58.168.0,255.255.255.0,4134
152586,2.58.200.0,255.255.255.0,4134
210063,2.58.212.0,255.255.255.0,4134
213527,2.58.214.0,255.255.255.0,4134
133334,2.58.228.0,255.255.252.0,4134
9678,2.58.240.0,255.255.255.0,4134
63023,2.59.62.0,255.255.255.0,4134
58212,2.59.132.0,255.255.252.0,4134
136038,2.59.152.0,255.255.255.0,4134
207713,2.59.161.0,255.255.255.0,4134
215730,2.59.253.0,255.255.255.0,4134
21738,2.59.255.0,255.255.255.0,4134
9198,2.132.0.0,255.252.0.0,4134
8987,3.4.24.0,255.255.255.0,4134
51699,5.1.64.0,255.255.255.0,4134
41560,5.2.32.0,255.255.248.0,4134
8492,5.8.17.0,255.255.255.0,4134
39087,5.8.36.0,255.255.254.0,4134
210756,5.8.42.0,255.255.255.0,4134
7155,5.8.184.0,255.255.248.0,4134
36351,5.10.96.0,255.255.224.0,4134
50448,5.10.221.0,255.255.255.0,4134
209604,5.10.223.0,255.255.255.0,4134
31214,5.11.64.0,255.255.240.0,4134
8636,5.23.96.0,255.255.248.0,4134
57214,5.23.104.0,255.255.248.0,4134
21299,5.34.0.0,255.255.128.0,4134
197556,5.34.16.0,255.255.240.0,4134
35566,5.34.47.0,255.255.255.0,4134
204957,5.34.176.0,255.255.254.0,4134
38136,5.34.216.0,255.255.252.0,4134
57858,5.34.240.0,255.255.255.0,4134
216071,5.35.32.0,255.255.255.0,4134
196695,5.35.40.0,255.255.255.0,4134
205516,5.35.80.0,255.255.255.0,4134
29182,5.35.96.0,255.255.254.0,4134
41275,5.35.112.0,255.255.252.0,4134
51685,5.35.116.0,255.255.252.0,4134
208349,5.35.120.0,255.255.254.0,4134
43530,5.35.128.0,255.255.224.0,4134
49791,5.39.253.0,255.255.255.0,4134
201826,5.42.88.0,255.255.255.0,4134
43278,5.42.211.0,255.255.255.0,4134
