dst_as,IP,mask,nexthop_AS
13335,1.1.1.0,255.255.255.0,57344
9583,1.6.0.0,255.255.252.0,57344
132215,1.6.136.0,255.255.255.0,57344
38091,1.11.0.0,255.255.0.0,33891
45996,1.11.92.0,255.255.254.0,33891
132203,1.12.0.0,255.255.240.0,57344
23599,1.18.123.0,255.255.255.0,33891
23600,1.18.132.0,255.255.255.0,33891
45528,1.22.3.0,255.255.255.0,57344
4837,1.24.0.0,255.248.0.0,57344
9929,1.28.41.0,255.255.255.0,57344
64050,1.32.192.0,255.255.255.0,57344
152194,1.32.205.0,255.255.255.0,57344
2514,1.33.0.0,255.255.0.0,33891
4775,1.37.0.0,255.255.0.0,33891
4804,1.40.0.0,255.252.0.0,57344
7474,1.44.0.0,255.255.0.0,57344
16509,1.44.96.0,255.255.255.0,9009
4538,1.51.0.0,255.255.0.0,33891
18403,1.52.0.0,255.252.0.0,57344
9605,1.66.20.0,255.255.252.0,33891
4809,1.71.103.0,255.255.255.0,33891
4847,1.93.0.0,255.255.0.0,33891
9845,1.176.0.0,255.255.252.0,33891
9723,1.178.2.0,255.255.254.0,57344
14618,1.178.4.0,255.255.255.0,9009
136907,1.178.32.0,255.255.240.0,57344
9313,1.178.175.0,255.255.255.0,57344
7224,1.178.192.0,255.255.254.0,9009
8075,1.186.0.0,255.255.0.0,9009
23724,1.203.94.0,255.255.255.0,33891
9526,1.209.90.0,255.255.255.0,33891
45974,1.209.199.0,255.255.255.0,33891
7562,1.222.128.0,255.255.192.0,33891
9318,1.224.0.0,255.224.0.0,33891
45370,1.224.180.0,255.255.255.0,33891
63199,1.247.4.0,255.255.255.0,57344
23576,1.255.48.0,255.255.252.0,33891
20940,2.16.0.0,255.248.0.0,20940
34164,2.16.3.0,255.255.255.0,20940
32787,2.17.108.0,255.255.252.0,33891
9924,2.18.16.0,255.255.254.0,33891
61580,2.21.67.0,255.255.255.0,9009
852,2.22.72.0,255.255.252.0,9009
55836,2.22.176.0,255.255.240.0,57344
15830,2.56.0.0,255.255.252.0,57344
40676,2.56.8.0,255.255.255.0,33891
213373,2.56.10.0,255.255.255.0,33891
57344,2.56.14.0,255.255.255.0,57344
9009,2.56.16.0,255.255.252.0,9009
3758,2.56.56.0,255.255.252.0,57344
51561,2.56.84.0,255.255.252.0,57344
210079,2.56.88.0,255.255.255.0,9009
206610,2.56.104.0,255.255.252.0,57344
205463,2.56.108.0,255.255.255.0,57344
58061,2.56.112.0,255.255.255.0,33891
397373,2.56.114.0,255.255.254.0,9009
209847,2.56.118.0,255.255.255.0,9009
48031,2.56.136.0,255.255.255.0,9009
49505,2.56.138.0,255.255.255.0,9009
12453,2.56.160.0,255.255.252.0,33891
142594,2.56.166.0,255.255.255.0,9009
49870,2.56.167.0,255.255.255.0,33891
43309,2.56.168.0,255.255.255.0,57344
62240,2.56.188.0,255.255.252.0,9009
36224,2.56.200.0,255.255.255.0,2686
39560,2.56.208.0,255.255.252.0,33891
202448,2.56.212.0,255.255.255.0,33891
41960,2.56.216.0,255.255.252.0,49544
199524,2.56.220.0,255.255.255.0,57344
203020,2.56.228.0,255.255.252.0,9009
