dst_as,IP,mask,nexthop_AS
2519,1.0.16.0,255.255.255.0,262317
23969,1.0.128.0,255.255.128.0,262317
13335,1.1.1.0,255.255.255.0,262317
4725,1.5.0.0,255.255.0.0,262317
9583,1.6.0.0,255.255.252.0,53143
132215,1.6.136.0,255.255.255.0,53143
4755,1.6.229.0,255.255.255.0,262317
4788,1.9.0.0,255.255.0.0,262317
38091,1.11.0.0,255.255.0.0,53143
45996,1.11.92.0,255.255.254.0,53143
132203,1.12.0.0,255.255.240.0,262317
23599,1.18.123.0,255.255.255.0,53143
23600,1.18.132.0,255.255.255.0,262317
59125,1.21.96.0,255.255.240.0,262317
45528,1.22.3.0,255.255.255.0,53143
4837,1.24.0.0,255.248.0.0,262317
9929,1.28.41.0,255.255.255.0,53143
64050,1.32.192.0,255.255.255.0,53143
152194,1.32.205.0,255.255.255.0,262317
2514,1.33.0.0,255.255.0.0,262317
3462,1.34.0.0,255.254.0.0,262317
4760,1.36.0.0,255.255.0.0,262317
4775,1.37.0.0,255.255.0.0,53143
55410,1.38.208.0,255.255.255.0,262317
4804,1.40.0.0,255.252.0.0,262317
7474,1.44.0.0,255.255.0.0,262317
16509,1.44.96.0,255.255.255.0,53143
4134,1.48.0.0,255.254.0.0,262317
4538,1.51.0.0,255.255.0.0,262317
18403,1.52.0.0,255.252.0.0,53143
9605,1.66.20.0,255.255.252.0,262317
4809,1.71.103.0,255.255.255.0,53143
4847,1.93.0.0,255.255.0.0,53143
4766,1.96.0.0,255.252.0.0,262317
17676,1.112.0.0,255.252.0.0,262317
137753,1.118.2.0,255.255.255.0,262317
1221,1.120.0.0,255.248.0.0,262317
9845,1.176.0.0,255.255.252.0,53143
9723,1.178.2.0,255.255.254.0,262317
14618,1.178.4.0,255.255.255.0,53143
136907,1.178.32.0,255.255.240.0,53143
12975,1.178.112.0,255.255.240.0,262317
9313,1.178.175.0,255.255.255.0,262317
7224,1.178.192.0,255.255.254.0,53143
12479,1.178.224.0,255.255.224.0,262317
131293,1.179.128.0,255.255.192.0,262317
8075,1.186.0.0,255.255.0.0,53143
139018,1.193.146.0,255.255.254.0,262317
9286,1.201.0.0,255.255.192.0,262317
23724,1.203.94.0,255.255.255.0,53143
3786,1.208.0.0,255.240.0.0,262317
9526,1.209.90.0,255.255.255.0,53143
45974,1.209.199.0,255.255.255.0,53143
7562,1.222.128.0,255.255.192.0,53143
38661,1.222.222.0,255.255.255.0,262317
9318,1.224.0.0,255.224.0.0,53143
45370,1.224.180.0,255.255.255.0,53143
63199,1.247.4.0,255.255.255.0,53143
23576,1.255.48.0,255.255.252.0,262317
3215,2.3.0.0,255.255.0.0,262317
20940,2.16.0.0,255.248.0.0,262317
34164,2.16.3.0,255.255.255.0,262317
12874,2.16.17.0,255.255.255.0,262317
6762,2.16.19.0,255.255.255.0,262317
12389,2.16.20.0,255.255.255.0,262317
8966,2.16.44.0,255.255.255.0,262317
8697,2.17.24.0,255.255.252.0,262317
32787,2.17.108.0,255.255.252.0,262317
8708,2.17.116.0,255.255.252.0,262317
9121,2.17.224.0,255.255.252.0,262317
9924,2.18.16.0,255.255.254.0,53143
7303,2.18.56.0,255.255.252.0,262317
719,2.20.0.0,255.255.252.0,262317
52374,2.20.46.0,255.255.255.0,262317
3292,2.21.28.0,255.255.252.0,262317
61580,2.21.67.0,255.255.255.0,262317
37457,2.21.160.0,255.255.252.0,262317
1267,2.21.164.0,255.255.252.0,262317
1299,2.22.36.0,255.255.252.0,262317
852,2.22.72.0,255.255.252.0,262317
55836,2.22.176.0,255.255.240.0,53143
12400,2.22.233.0,255.255.255.0,53143
200612,2.23.168.0,255.255.252.0,262317
2856,2.24.0.0,255.248.0.0,262317
30722,2.32.0.0,255.255.0.0,262317
5384,2.48.0.0,255.252.0.0,262317
15830,2.56.0.0,255.255.252.0,53143
40676,2.56.8.0,255.255.255.0,53143
213373,2.56.10.0,255.255.255.0,262317
57344,2.56.14.0,255.255.255.0,262317
9009,2.56.16.0,255.255.252.0,262317
12552,2.56.28.0,255.255.252.0,262317
5650,2.56.32.0,255.255.252.0,262317
3758,2.56.56.0,255.255.252.0,53143
209216,2.56.76.0,255.255.252.0,262317
42929,2.56.80.0,255.255.252.0,262317
51561,2.56.84.0,255.255.252.0,262317
210079,2.56.88.0,255.255.255.0,262317
216139,2.56.90.0,255.255.255.0,262317
30058,2.56.101.0,255.255.255.0,262317
29066,2.56.102.0,255.255.255.0,262317
206610,2.56.104.0,255.255.252.0,262317
205463,2.56.108.0,255.255.255.0,53143
58061,2.56.112.0,255.255.255.0,262317
397373,2.56.114.0,255.255.254.0,53143
209847,2.56.118.0,255.255.255.0,262317
202371,2.56.131.0,255.255.255.0,262317
8767,2.56.135.0,255.255.255.0,262317
48031,2.56.136.0,255.255.255.0,262317
49505,2.56.138.0,255.255.255.0,262317
212238,2.56.148.0,255.255.255.0,262317
15401,2.56.156.0,255.255.254.0,262317
12453,2.56.160.0,255.255.252.0,53143
142594,2.56.166.0,255.255.255.0,53143
49870,2.56.167.0,255.255.255.0,262317
43309,2.56.168.0,255.255.255.0,262317
8315,2.56.171.0,255.255.255.0,262317
33993,2.56.178.0,255.255.255.0,262317
31566,2.56.180.0,255.255.252.0,262317
62240,2.56.188.0,255.255.252.0,262317
36224,2.56.200.0,255.255.255.0,262317
39560,2.56.208.0,255.255.252.0,262317
202448,2.56.212.0,255.255.255.0,262317
41960,2.56.216.0,255.255.252.0,262317
199524,2.56.220.0,255.255.255.0,53143
21221,2.56.226.0,255.255.254.0,262317
203020,2.56.228.0,255.255.252.0,262317
43140,2.56.232.0,255.255.252.0,262317
3257,2.56.236.0,255.255.252.0,262317
198610,2.56.240.0,255.255.254.0,262317
213250,2.56.245.0,255.255.255.0,262317
203446,2.56.246.0,255.255.255.0,53143
262287,2.56.249.0,255.255.255.0,262317
204170,2.56.253.0,255.255.255.0,262317
40065,2.56.255.0,255.255.255.0,53143
60134,2.57.2.0,255.255.255.0,262317
204861,2.57.4.0,255.255.252.0,262317
205384,2.57.10.0,255.255.254.0,262317
43641,2.57.20.0,255.255.254.0,53143
29802,2.57.22.0,255.255.255.0,262317
61317,2.57.23.0,255.255.255.0,262317
210017,2.57.43.0,255.255.255.0,262317
50782,2.57.48.0,255.255.252.0,262317
25151,2.57.56.0,255.255.255.0,262317
48635,2.57.57.0,255.255.255.0,262317
203462,2.57.84.0,255.255.252.0,262317
47583,2.57.88.0,255.255.254.0,262317
30337,2.57.92.0,255.255.252.0,262317
41798,2.57.96.0,255.255.255.0,262317
42473,2.57.104.0,255.255.255.0,262317
15943,2.57.116.0,255.255.252.0,262317
47890,2.57.120.0,255.255.255.0,262317
24961,2.57.123.0,255.255.255.0,262317
201893,2.57.132.0,255.255.252.0,262317
31229,2.57.136.0,255.255.252.0,262317
43424,2.57.140.0,255.255.252.0,262317
39568,2.57.149.0,255.255.255.0,262317
20647,2.57.160.0,255.255.252.0,262317
396356,2.57.168.0,255.255.255.0,262317
41564,2.57.169.0,255.255.255.0,53143
25273,2.57.172.0,255.255.252.0,262317
208781,2.57.196.0,255.255.254.0,262317
197522,2.57.204.0,255.255.252.0,262317
209062,2.57.208.0,255.255.254.0,262317
206264,2.57.214.0,255.255.255.0,262317
207568,2.57.222.0,255.255.254.0,262317
12956,2.57.224.0,255.255.252.0,262317
57032,2.57.239.0,255.255.255.0,262317
57043,2.57.242.0,255.255.255.0,262317
42318,2.57.244.0,255.255.252.0,262317
213279,2.57.252.0,255.255.255.0,262317
174,2.58.4.0,255.255.252.0,262317
24875,2.58.21.0,255.255.255.0,262317
202204,2.58.24.0,255.255.252.0,262317
203779,2.58.24.0,255.255.254.0,262317
13213,2.58.29.0,255.255.255.0,262317
9119,2.58.48.0,255.255.252.0,262317
200462,2.58.52.0,255.255.254.0,262317
12676,2.58.54.0,255.255.255.0,262317
50340,2.58.68.0,255.255.252.0,262317
42831,2.58.86.0,255.255.255.0,262317
34295,2.58.92.0,255.255.255.0,262317
210218,2.58.93.0,255.255.255.0,262317
9002,2.58.98.0,255.255.255.0,262317
3320,2.58.100.0,255.255.255.0,262317
39686,2.58.108.0,255.255.252.0,262317
209185,2.58.112.0,255.255.255.0,262317
49581,2.58.113.0,255.255.255.0,262317
197537,2.58.115.0,255.255.255.0,262317
15605,2.58.128.0,255.255.252.0,262317
42013,2.58.132.0,255.255.252.0,262317
24864,2.58.144.0,255.255.254.0,262317
5065,2.58.168.0,255.255.255.0,53143
136557,2.58.170.0,255.255.255.0,53143
3170,2.58.175.0,255.255.255.0,262317
209181,2.58.192.0,255.255.252.0,262317
52073,2.58.198.0,255.255.255.0,262317
152586,2.58.200.0,255.255.255.0,262317
50581,2.58.204.0,255.255.252.0,262317
210063,2.58.212.0,255.255.255.0,262317
213527,2.58.214.0,255.255.255.0,262317
202805,2.58.216.0,255.255.255.0,262317
35007,2.58.218.0,255.255.254.0,262317
201843,2.58.224.0,255.255.255.0,262317
133334,2.58.228.0,255.255.252.0,53143
9678,2.58.240.0,255.255.255.0,53143
59210,2.59.2.0,255.255.255.0,262317
42425,2.59.4.0,255.255.255.0,262317
42830,2.59.10.0,255.255.254.0,262317
200148,2.59.16.0,255.255.252.0,262317
207821,2.59.28.0,255.255.255.0,262317
30742,2.59.32.0,255.255.252.0,262317
39572,2.59.36.0,255.255.252.0,262317
9123,2.59.40.0,255.255.255.0,262317
35048,2.59.50.0,255.255.255.0,262317
201776,2.59.51.0,255.255.255.0,53143
48266,2.59.61.0,255.255.255.0,262317
63023,2.59.62.0,255.255.255.0,53143
29119,2.59.92.0,255.255.252.0,262317
132839,2.59.100.0,255.255.252.0,262317
34471,2.59.111.0,255.255.255.0,262317
200845,2.59.112.0,255.255.252.0,262317
212219,2.59.119.0,255.255.255.0,262317
212865,2.59.120.0,255.255.252.0,262317
58212,2.59.132.0,255.255.252.0,53143
8368,2.59.136.0,255.255.252.0,262317
59919,2.59.140.0,255.255.252.0,262317
16347,2.59.144.0,255.255.252.0,262317
400866,2.59.148.0,255.255.254.0,53143
136038,2.59.152.0,255.255.255.0,262317
141039,2.59.157.0,255.255.255.0,262317
207713,2.59.161.0,255.255.255.0,262317
49981,2.59.168.0,255.255.252.0,262317
49028,2.59.188.0,255.255.252.0,262317
62005,2.59.216.0,255.255.255.0,53143
200019,2.59.219.0,255.255.255.0,262317
209155,2.59.220.0,255.255.252.0,262317
209992,2.59.228.0,255.255.255.0,262317
209835,2.59.232.0,255.255.252.0,262317
24904,2.59.236.0,255.255.252.0,262317
215730,2.59.253.0,255.255.255.0,262317
207083,2.59.254.0,255.255.255.0,262317
21738,2.59.255.0,255.255.255.0,53143
44034,2.64.0.0,255.248.0.0,262317
3243,2.80.0.0,255.252.0.0,262317
6799,2.84.0.0,255.252.0.0,262317
25019,2.88.0.0,255.252.0.0,262317
8402,2.92.0.0,255.252.0.0,262317
3216,2.94.0.0,255.255.255.0,262317
3253,2.94.143.0,255.255.255.0,262317
13285,2.96.0.0,255.248.0.0,262317
3269,2.112.0.0,255.254.0.0,262317
5607,2.120.0.0,255.248.0.0,262317
9158,2.128.0.0,255.252.0.0,262317
9198,2.132.0.0,255.252.0.0,262317
3352,2.136.0.0,255.255.0.0,262317
44244,2.144.0.0,255.255.0.0,262317
2119,2.148.0.0,255.252.0.0,262317
12430,2.154.0.0,255.254.0.0,262317
6739,2.154.0.0,255.255.0.0,262317
12880,2.176.0.0,255.240.0.0,262317
58224,2.176.0.0,255.254.0.0,262317
60148,2.180.254.0,255.255.255.0,262317
49666,2.188.0.0,255.255.0.0,262317
50810,2.188.32.0,255.255.248.0,262317
42337,2.188.40.0,255.255.255.0,262317
48159,2.189.40.0,255.255.254.0,262317
204650,2.189.96.0,255.255.255.0,262317
48147,2.189.242.0,255.255.255.0,262317
3209,2.200.0.0,255.248.0.0,262317
6805,2.208.0.0,255.248.0.0,262317
3301,2.248.0.0,255.252.0.0,262317
8987,3.4.24.0,255.255.255.0,53143
3356,4.0.0.0,255.128.0.0,262317
203,4.4.61.192,255.255.255.192,262317
10753,4.14.227.64,255.255.255.224,262317
14127,4.19.12.0,255.255.255.0,262317
7287,4.23.88.0,255.255.255.0,262317
1,4.31.236.64,255.255.255.248,262317
6619,4.35.69.0,255.255.255.0,262317
13904,4.58.130.0,255.255.255.0,262317
213896,5.1.40.0,255.255.255.0,262317
212559,5.1.42.0,255.255.255.0,262317
34549,5.1.64.0,255.255.224.0,262317
51699,5.1.64.0,255.255.255.0,262317
212567,5.1.66.0,255.255.255.0,262317
207439,5.1.67.0,255.255.255.0,262317
24679,5.1.68.0,255.255.255.0,262317
56382,5.1.94.0,255.255.255.0,262317
198385,5.1.96.0,255.255.248.0,262317
17056,5.1.113.0,255.255.255.0,262317
198471,5.2.0.0,255.255.240.0,262317
21472,5.2.16.0,255.255.248.0,262317
41560,5.2.32.0,255.255.248.0,262317
60404,5.2.64.0,255.255.240.0,53143
3188,5.2.80.0,255.255.255.0,262317
31655,5.2.96.0,255.255.224.0,262317
31483,5.3.0.0,255.255.255.0,262317
9049,5.3.85.0,255.255.255.0,262317
34665,5.8.8.0,255.255.252.0,262317
8492,5.8.17.0,255.255.255.0,262317
39087,5.8.36.0,255.255.254.0,262317
210756,5.8.42.0,255.255.255.0,262317
214790,5.8.44.0,255.255.255.0,262317
44626,5.8.59.0,255.255.255.0,262317
19437,5.8.63.0,255.255.255.0,262317
56340,5.8.80.0,255.255.248.0,262317
30848,5.8.96.0,255.255.224.0,262317
31126,5.8.128.0,255.255.252.0,262317
31261,5.8.177.0,255.255.255.0,262317
51219,5.8.180.0,255.255.254.0,262317
7155,5.8.184.0,255.255.248.0,262317
20485,5.8.192.0,255.255.248.0,262317
49301,5.8.192.0,255.255.252.0,262317
15774,5.8.200.0,255.255.255.0,262317
21365,5.8.224.0,255.255.240.0,262317
24940,5.9.0.0,255.255.0.0,262317
198726,5.10.0.0,255.255.248.0,262317
57154,5.10.8.0,255.255.248.0,262317
60610,5.10.16.0,255.255.254.0,262317
12703,5.10.23.0,255.255.255.0,262317
198967,5.10.40.0,255.255.252.0,262317
