dst_as,IP,mask,nexthop_AS
2519,1.0.16.0,255.255.255.0,6461
23969,1.0.128.0,255.255.128.0,6939
13335,1.1.1.0,255.255.255.0,8529
4725,1.5.0.0,255.255.0.0,1299
9583,1.6.0.0,255.255.252.0,6461
132215,1.6.136.0,255.255.255.0,6461
4755,1.6.229.0,255.255.255.0,6461
4788,1.9.0.0,255.255.0.0,6939
38091,1.11.0.0,255.255.0.0,6939
45996,1.11.92.0,255.255.254.0,6939
132203,1.12.0.0,255.255.240.0,7713
23599,1.18.123.0,255.255.255.0,6939
23600,1.18.132.0,255.255.255.0,13237
59125,1.21.96.0,255.255.240.0,1299
45528,1.22.3.0,255.255.255.0,6461
4837,1.24.0.0,255.248.0.0,6461
9929,1.28.41.0,255.255.255.0,8529
64050,1.32.192.0,255.255.255.0,20764
152194,1.32.205.0,255.255.255.0,20764
2514,1.33.0.0,255.255.0.0,7713
3462,1.34.0.0,255.254.0.0,1299
4760,1.36.0.0,255.255.0.0,1299
4775,1.37.0.0,255.255.0.0,6939
55410,1.38.208.0,255.255.255.0,6461
4804,1.40.0.0,255.252.0.0,6461
7474,1.44.0.0,255.255.0.0,6461
16509,1.44.96.0,255.255.255.0,34927
4134,1.48.0.0,255.254.0.0,6939
4538,1.51.0.0,255.255.0.0,6939
18403,1.52.0.0,255.252.0.0,6461
9605,1.66.20.0,255.255.252.0,7713
4809,1.71.103.0,255.255.255.0,20485
4847,1.93.0.0,255.255.0.0,20485
4766,1.96.0.0,255.252.0.0,6939
17676,1.112.0.0,255.252.0.0,1299
137753,1.118.2.0,255.255.255.0,1299
1221,1.120.0.0,255.248.0.0,6461
9845,1.176.0.0,255.255.252.0,6939
9723,1.178.2.0,255.255.254.0,6939
14618,1.178.4.0,255.255.255.0,34927
136907,1.178.32.0,255.255.240.0,7713
12975,1.178.112.0,255.255.240.0,8529
9313,1.178.175.0,255.255.255.0,6939
7224,1.178.192.0,255.255.254.0,6939
12479,1.178.224.0,255.255.224.0,1299
131293,1.179.128.0,255.255.192.0,6939
8075,1.186.0.0,255.255.0.0,137409
139018,1.193.146.0,255.255.254.0,6939
9286,1.201.0.0,255.255.192.0,6939
23724,1.203.94.0,255.255.255.0,20485
3786,1.208.0.0,255.240.0.0,6461
9526,1.209.90.0,255.255.255.0,6939
45974,1.209.199.0,255.255.255.0,6461
7562,1.222.128.0,255.255.192.0,6939
38661,1.222.222.0,255.255.255.0,6461
9318,1.224.0.0,255.224.0.0,6939
45370,1.224.180.0,255.255.255.0,6939
63199,1.247.4.0,255.255.255.0,7195
23576,1.255.48.0,255.255.252.0,6461
3215,2.3.0.0,255.255.0.0,1299
20940,2.16.0.0,255.248.0.0,6461
34164,2.16.3.0,255.255.255.0,6461
12874,2.16.17.0,255.255.255.0,6939
6762,2.16.19.0,255.255.255.0,1299
12389,2.16.20.0,255.255.255.0,20485
8966,2.16.44.0,255.255.255.0,6461
8697,2.17.24.0,255.255.252.0,6461
32787,2.17.108.0,255.255.252.0,7713
8708,2.17.116.0,255.255.252.0,1299
9121,2.17.224.0,255.255.252.0,1299
9924,2.18.16.0,255.255.254.0,6461
7303,2.18.56.0,255.255.252.0,1299
719,2.20.0.0,255.255.252.0,1299
52374,2.20.46.0,255.255.255.0,7195
3292,2.21.28.0,255.255.252.0,1299
61580,2.21.67.0,255.255.255.0,22356
37457,2.21.160.0,255.255.252.0,5713
1267,2.21.164.0,255.255.252.0,1267
1299,2.22.36.0,255.255.252.0,1299
852,2.22.72.0,255.255.252.0,34927
55836,2.22.176.0,255.255.240.0,6461
12400,2.22.233.0,255.255.255.0,264409
200612,2.23.168.0,255.255.252.0,8529
2856,2.24.0.0,255.248.0.0,6461
30722,2.32.0.0,255.255.0.0,1299
5384,2.48.0.0,255.252.0.0,6461
15830,2.56.0.0,255.255.252.0,63927
40676,2.56.8.0,255.255.255.0,20764
213373,2.56.10.0,255.255.255.0,6939
57344,2.56.14.0,255.255.255.0,1299
9009,2.56.16.0,255.255.252.0,8529
12552,2.56.28.0,255.255.252.0,12552
