dst_as,IP,mask,nexthop_AS
13335,1.1.1.0,255.255.255.0,37105
9583,1.6.0.0,255.255.252.0,6774
132215,1.6.136.0,255.255.255.0,6774
132203,1.12.0.0,255.255.240.0,6774
4837,1.24.0.0,255.248.0.0,6774
64050,1.32.192.0,255.255.255.0,6774
152194,1.32.205.0,255.255.255.0,37105
4775,1.37.0.0,255.255.0.0,6774
7474,1.44.0.0,255.255.0.0,6774
16509,1.44.96.0,255.255.255.0,37662
4538,1.51.0.0,255.255.0.0,24482
18403,1.52.0.0,255.252.0.0,6774
4809,1.71.103.0,255.255.255.0,6774
4847,1.93.0.0,255.255.0.0,6774
9723,1.178.2.0,255.255.254.0,6774
14618,1.178.4.0,255.255.255.0,37662
136907,1.178.32.0,255.255.240.0,37105
8075,1.186.0.0,255.255.0.0,37468
9318,1.224.0.0,255.224.0.0,6774
63199,1.247.4.0,255.255.255.0,6774
23576,1.255.48.0,255.255.252.0,6774
20940,2.16.0.0,255.248.0.0,11845
9924,2.18.16.0,255.255.254.0,6774
37457,2.21.160.0,255.255.252.0,37468
852,2.22.72.0,255.255.252.0,37468
55836,2.22.176.0,255.255.240.0,6774
15830,2.56.0.0,255.255.252.0,37105
40676,2.56.8.0,255.255.255.0,6774
3758,2.56.56.0,255.255.252.0,6774
51561,2.56.84.0,255.255.252.0,37105
58061,2.56.112.0,255.255.255.0,199524
209847,2.56.118.0,255.255.255.0,37105
49505,2.56.138.0,255.255.255.0,37721
8315,2.56.171.0,255.255.255.0,6774
41960,2.56.216.0,255.255.252.0,49544
199524,2.56.220.0,255.255.255.0,199524
203446,2.56.246.0,255.255.255.0,37105
262287,2.56.249.0,255.255.255.0,37468
40065,2.56.255.0,255.255.255.0,6774
29802,2.57.22.0,255.255.255.0,199524
61317,2.57.23.0,255.255.255.0,37662
41798,2.57.96.0,255.255.255.0,37721
42473,2.57.104.0,255.255.255.0,37468
396356,2.57.168.0,255.255.255.0,37468
41564,2.57.169.0,255.255.255.0,6774
57043,2.57.242.0,255.255.255.0,37105
213279,2.57.252.0,255.255.255.0,37105
50340,2.58.68.0,255.255.252.0,37721
49581,2.58.113.0,255.255.255.0,199524
136557,2.58.170.0,255.255.255.0,37468
209181,2.58.192.0,255.255.252.0,37105
210063,2.58.212.0,255.255.255.0,37721
42425,2.59.4.0,255.255.255.0,37468
48266,2.59.61.0,255.255.255.0,37468
63023,2.59.62.0,255.255.255.0,199524
58212,2.59.132.0,255.255.252.0,199524
8368,2.59.136.0,255.255.252.0,37105
62005,2.59.216.0,255.255.255.0,6774
9198,2.132.0.0,255.252.0.0,37721
