dst_as,IP,mask,nexthop_AS
2519,1.0.16.0,255.255.255.0,32787
13335,1.1.1.0,255.255.255.0,32787
9583,1.6.0.0,255.255.252.0,32787
132215,1.6.136.0,255.255.255.0,32787
4755,1.6.229.0,255.255.255.0,32787
4788,1.9.0.0,255.255.0.0,32787
132203,1.12.0.0,255.255.240.0,32787
4837,1.24.0.0,255.248.0.0,32787
64050,1.32.192.0,255.255.255.0,32787
152194,1.32.205.0,255.255.255.0,32787
3462,1.34.0.0,255.254.0.0,32787
4775,1.37.0.0,255.255.0.0,32787
55410,1.38.208.0,255.255.255.0,32787
7474,1.44.0.0,255.255.0.0,32787
16509,1.44.96.0,255.255.255.0,12430
4134,1.48.0.0,255.254.0.0,32787
4538,1.51.0.0,255.255.0.0,12430
18403,1.52.0.0,255.252.0.0,32787
9605,1.66.20.0,255.255.252.0,32787
4809,1.71.103.0,255.255.255.0,32787
4847,1.93.0.0,255.255.0.0,32787
4766,1.96.0.0,255.252.0.0,32787
17676,1.112.0.0,255.252.0.0,32787
1221,1.120.0.0,255.248.0.0,12430
9723,1.178.2.0,255.255.254.0,32787
14618,1.178.4.0,255.255.255.0,12430
136907,1.178.32.0,255.255.240.0,32787
12975,1.178.112.0,255.255.240.0,32787
12479,1.178.224.0,255.255.224.0,32787
8075,1.186.0.0,255.255.0.0,12430
9286,1.201.0.0,255.255.192.0,32787
3786,1.208.0.0,255.240.0.0,32787
9318,1.224.0.0,255.224.0.0,32787
63199,1.247.4.0,255.255.255.0,32787
23576,1.255.48.0,255.255.252.0,32787
3215,2.3.0.0,255.255.0.0,32787
20940,2.16.0.0,255.248.0.0,32787
12874,2.16.17.0,255.255.255.0,32787
6762,2.16.19.0,255.255.255.0,32787
12389,2.16.20.0,255.255.255.0,32787
8966,2.16.44.0,255.255.255.0,32787
32787,2.17.108.0,255.255.252.0,32787
8708,2.17.116.0,255.255.252.0,32787
9121,2.17.224.0,255.255.252.0,32787
9924,2.18.16.0,255.255.254.0,12430
7303,2.18.56.0,255.255.252.0,32787
719,2.20.0.0,255.255.252.0,32787
3292,2.21.28.0,255.255.252.0,32787
37457,2.21.160.0,255.255.252.0,32787
1267,2.21.164.0,255.255.252.0,32787
1299,2.22.36.0,255.255.252.0,32787
852,2.22.72.0,255.255.252.0,12430
55836,2.22.176.0,255.255.240.0,32787
12400,2.22.233.0,255.255.255.0,32787
200612,2.23.168.0,255.255.252.0,32787
2856,2.24.0.0,255.248.0.0,32787
30722,2.32.0.0,255.255.0.0,32787
5384,2.48.0.0,255.252.0.0,32787
15830,2.56.0.0,255.255.252.0,32787
40676,2.56.8.0,255.255.255.0,32787
213373,2.56.10.0,255.255.255.0,32787
57344,2.56.14.0,255.255.255.0,32787
9009,2.56.16.0,255.255.252.0,32787
12552,2.56.28.0,255.255.252.0,32787
5650,2.56.32.0,255.255.252.0,32787
3758,2.56.56.0,255.255.252.0,32787
42929,2.56.80.0,255.255.252.0,32787
51561,2.56.84.0,255.255.252.0,32787
30058,2.56.101.0,255.255.255.0,32787
58061,2.56.112.0,255.255.255.0,12430
209847,2.56.118.0,255.255.255.0,12430
202371,2.56.131.0,255.255.255.0,32787
8767,2.56.135.0,255.255.255.0,32787
49505,2.56.138.0,255.255.255.0,12430
15401,2.56.156.0,255.255.254.0,32787
12453,2.56.160.0,255.255.252.0,32787
49870,2.56.167.0,255.255.255.0,32787
8315,2.56.171.0,255.255.255.0,32787
62240,2.56.188.0,255.255.252.0,32787
39560,2.56.208.0,255.255.252.0,32787
41960,2.56.216.0,255.255.252.0,12430
199524,2.56.220.0,255.255.255.0,12430
21221,2.56.226.0,255.255.254.0,32787
3257,2.56.236.0,255.255.252.0,32787
198610,2.56.240.0,255.255.254.0,32787
203446,2.56.246.0,255.255.255.0,32787
262287,2.56.249.0,255.255.255.0,12430
40065,2.56.255.0,255.255.255.0,32787
43641,2.57.20.0,255.255.254.0,32787
29802,2.57.22.0,255.255.255.0,12430
61317,2.57.23.0,255.255.255.0,12430
25151,2.57.56.0,255.255.255.0,12430
48635,2.57.57.0,255.255.255.0,32787
203462,2.57.84.0,255.255.252.0,32787
41798,2.57.96.0,255.255.255.0,12430
42473,2.57.104.0,255.255.255.0,12430
15943,2.57.116.0,255.255.252.0,32787
24961,2.57.123.0,255.255.255.0,32787
31229,2.57.136.0,255.255.252.0,32787
20647,2.57.160.0,255.255.252.0,32787
396356,2.57.168.0,255.255.255.0,12430
41564,2.57.169.0,255.255.255.0,32787
206264,2.57.214.0,255.255.255.0,32787
12956,2.57.224.0,255.255.252.0,32787
57032,2.57.239.0,255.255.255.0,32787
57043,2.57.242.0,255.255.255.0,12430
213279,2.57.252.0,255.255.255.0,32787
174,2.58.4.0,255.255.252.0,32787
24875,2.58.21.0,255.255.255.0,32787
13213,2.58.29.0,255.255.255.0,32787
9119,2.58.48.0,255.255.252.0,32787
200462,2.58.52.0,255.255.254.0,32787
12676,2.58.54.0,255.255.255.0,32787
50340,2.58.68.0,255.255.252.0,12430
42831,2.58.86.0,255.255.255.0,32787
210218,2.58.93.0,255.255.255.0,32787
9002,2.58.98.0,255.255.255.0,32787
3320,2.58.100.0,255.255.255.0,32787
39686,2.58.108.0,255.255.252.0,32787
49581,2.58.113.0,255.255.255.0,12430
15605,2.58.128.0,255.255.252.0,32787
136557,2.58.170.0,255.255.255.0,12430
3170,2.58.175.0,255.255.255.0,32787
209181,2.58.192.0,255.255.252.0,12430
50581,2.58.204.0,255.255.252.0,32787
210063,2.58.212.0,255.255.255.0,12430
42425,2.59.4.0,255.255.255.0,12430
39572,2.59.36.0,255.255.252.0,32787
9123,2.59.40.0,255.255.255.0,32787
35048,2.59.50.0,255.255.255.0,32787
201776,2.59.51.0,255.255.255.0,32787
48266,2.59.61.0,255.255.255.0,32787
63023,2.59.62.0,255.255.255.0,12430
29119,2.59.92.0,255.255.252.0,32787
34471,2.59.111.0,255.255.255.0,32787
200845,2.59.112.0,255.255.252.0,32787
212865,2.59.120.0,255.255.252.0,32787
58212,2.59.132.0,255.255.252.0,12430
8368,2.59.136.0,255.255.252.0,32787
59919,2.59.140.0,255.255.252.0,32787
16347,2.59.144.0,255.255.252.0,32787
49981,2.59.168.0,255.255.252.0,32787
62005,2.59.216.0,255.255.255.0,32787
209835,2.59.232.0,255.255.252.0,32787
24904,2.59.236.0,255.255.252.0,32787
44034,2.64.0.0,255.248.0.0,32787
6799,2.84.0.0,255.252.0.0,32787
25019,2.88.0.0,255.252.0.0,32787
3216,2.94.0.0,255.255.255.0,32787
13285,2.96.0.0,255.248.0.0,32787
3269,2.112.0.0,255.254.0.0,32787
5607,2.120.0.0,255.248.0.0,32787
9158,2.128.0.0,255.252.0.0,32787
9198,2.132.0.0,255.252.0.0,12430
3352,2.136.0.0,255.255.0.0,32787
2119,2.148.0.0,255.252.0.0,32787
12430,2.154.0.0,255.254.0.0,12430
58224,2.176.0.0,255.254.0.0,32787
49666,2.188.0.0,255.255.0.0,32787
3209,2.200.0.0,255.248.0.0,32787
6805,2.208.0.0,255.248.0.0,32787
3301,2.248.0.0,255.252.0.0,32787
3356,4.0.0.0,255.128.0.0,32787
10753,4.14.227.64,255.255.255.224,32787
14127,4.19.12.0,255.255.255.0,12430
6619,4.35.69.0,255.255.255.0,32787
212559,5.1.42.0,255.255.255.0,32787
34549,5.1.64.0,255.255.224.0,32787
51699,5.1.64.0,255.255.255.0,32787
212567,5.1.66.0,255.255.255.0,32787
207439,5.1.67.0,255.255.255.0,32787
24679,5.1.68.0,255.255.255.0,32787
56382,5.1.94.0,255.255.255.0,32787
198385,5.1.96.0,255.255.248.0,32787
198471,5.2.0.0,255.255.240.0,32787
21472,5.2.16.0,255.255.248.0,32787
41560,5.2.32.0,255.255.248.0,12430
60404,5.2.64.0,255.255.240.0,12430
31655,5.2.96.0,255.255.224.0,32787
9049,5.3.85.0,255.255.255.0,32787
8492,5.8.17.0,255.255.255.0,12430
39087,5.8.36.0,255.255.254.0,12430
210756,5.8.42.0,255.255.255.0,12430
214790,5.8.44.0,255.255.255.0,32787
30848,5.8.96.0,255.255.224.0,32787
31261,5.8.177.0,255.255.255.0,32787
7155,5.8.184.0,255.255.248.0,12430
20485,5.8.192.0,255.255.248.0,32787
24940,5.9.0.0,255.255.0.0,32787
198726,5.10.0.0,255.255.248.0,32787
57154,5.10.8.0,255.255.248.0,32787
60610,5.10.16.0,255.255.254.0,32787
12703,5.10.23.0,255.255.255.0,32787
198967,5.10.40.0,255.255.252.0,32787
36351,5.10.96.0,255.255.224.0,32787
23764,5.10.136.0,255.255.255.0,32787
25160,5.10.144.0,255.255.240.0,32787
51088,5.10.192.0,255.255.255.0,32787
30844,5.11.8.0,255.255.248.0,32787
21277,5.11.19.0,255.255.255.0,32787
207701,5.11.31.0,255.255.255.0,32787
47217,5.11.32.0,255.255.248.0,32787
56814,5.11.60.0,255.255.254.0,32787
31214,5.11.64.0,255.255.240.0,12430
21412,5.20.0.0,255.255.240.0,32787
50010,5.21.0.0,255.255.0.0,32787
51043,5.22.136.0,255.255.248.0,32787
48964,5.22.157.0,255.255.255.0,12430
31042,5.22.160.0,255.255.224.0,32787
202053,5.22.208.0,255.255.252.0,32787
5413,5.22.224.0,255.255.248.0,32787
2116,5.22.232.0,255.255.252.0,32787
197524,5.22.240.0,255.255.248.0,12430
39704,5.22.248.0,255.255.248.0,32787
6453,5.23.0.0,255.255.224.0,32787
34977,5.23.12.0,255.255.252.0,12430
40009,5.23.20.0,255.255.255.0,32787
5610,5.23.39.0,255.255.255.0,32787
12969,5.23.64.0,255.255.224.0,32787
8636,5.23.96.0,255.255.248.0,12430
6848,5.23.128.0,255.255.128.0,32787
42010,5.28.48.0,255.255.248.0,32787
12849,5.28.128.0,255.255.192.0,32787
1273,5.28.192.0,255.255.192.0,32787
15802,5.30.0.0,255.254.0.0,32787
43714,5.32.144.0,255.255.248.0,32787
15836,5.32.168.0,255.255.248.0,32787
21299,5.34.0.0,255.255.128.0,12430
21100,5.34.180.0,255.255.254.0,32787
42532,5.34.208.0,255.255.248.0,32787
39835,5.34.224.0,255.255.248.0,32787
198288,5.34.248.0,255.255.248.0,32787
216071,5.35.32.0,255.255.255.0,12430
196695,5.35.40.0,255.255.255.0,12430
29182,5.35.96.0,255.255.254.0,12430
41275,5.35.112.0,255.255.252.0,12430
51685,5.35.116.0,255.255.252.0,12430
208349,5.35.120.0,255.255.254.0,12430
43530,5.35.128.0,255.255.224.0,12430
8681,5.35.160.0,255.255.248.0,32787
49820,5.35.176.0,255.255.248.0,32787
5606,5.35.208.0,255.255.248.0,32787
20773,5.35.224.0,255.255.224.0,12430
5483,5.38.128.0,255.255.128.0,32787
16276,5.39.0.0,255.255.128.0,12430
31673,5.39.168.0,255.255.248.0,32787
21267,5.39.176.0,255.255.248.0,32787
58291,5.39.184.0,255.255.248.0,32787
7029,5.39.192.0,255.255.252.0,32787
42689,5.39.196.0,255.255.254.0,32787
47232,5.39.200.0,255.255.254.0,32787
198792,5.39.224.0,255.255.248.0,32787
51985,5.39.232.0,255.255.248.0,32787
48173,5.39.240.0,255.255.248.0,32787
44486,5.39.251.0,255.255.255.0,32787
8680,5.42.128.0,255.255.248.0,32787
41998,5.42.136.0,255.255.252.0,32787
58208,5.42.152.0,255.255.252.0,32787
57976,5.42.160.0,255.255.252.0,32787
8849,5.42.206.0,255.255.255.0,32787
33921,5.42.207.0,255.255.255.0,32787
43278,5.42.211.0,255.255.255.0,12430
35753,5.42.224.0,255.255.224.0,32787
48642,5.43.128.0,255.255.224.0,32787
29050,5.43.232.0,255.255.248.0,32787
13768,5.44.16.0,255.255.248.0,12430
8648,5.44.96.0,255.255.252.0,32787
15600,5.44.112.0,255.255.240.0,32787
41794,5.44.170.0,255.255.254.0,32787
40995,5.44.172.0,255.255.254.0,32787
47433,5.44.174.0,255.255.254.0,32787
29518,5.44.192.0,255.255.240.0,32787
46261,5.44.255.0,255.255.255.0,32787
42707,5.45.32.0,255.255.252.0,32787
12722,5.45.80.0,255.255.252.0,12430
9038,5.45.128.0,255.255.255.0,32787
29141,5.45.176.0,255.255.248.0,32787
5410,5.48.0.0,255.252.0.0,32787
50923,5.53.16.0,255.255.240.0,12430
29222,5.53.104.0,255.255.248.0,32787
35297,5.53.112.0,255.255.248.0,32787
8717,5.53.128.0,255.255.128.0,32787
3329,5.54.0.0,255.254.0.0,32787
39120,5.56.8.0,255.255.252.0,32787
12301,5.56.34.0,255.255.255.0,32787
199248,5.56.40.0,255.255.255.0,32787
24916,5.56.48.0,255.255.248.0,32787
8926,5.56.64.0,255.255.192.0,32787
31027,5.56.144.0,255.255.240.0,32787
8449,5.57.8.0,255.255.248.0,12430
43996,5.57.16.0,255.255.252.0,32787
199434,5.57.24.0,255.255.255.0,12430
49902,5.57.96.0,255.255.224.0,32787
12360,5.57.192.0,255.255.248.0,32787
199554,5.57.200.0,255.255.248.0,32787
49121,5.57.209.0,255.255.255.0,32787
44539,5.57.212.0,255.255.255.0,12430
31117,5.59.35.0,255.255.255.0,12430
41050,5.59.79.0,255.255.255.0,32787
56400,5.59.106.0,255.255.255.0,12430
44587,5.59.120.0,255.255.248.0,32787
47626,5.59.128.0,255.255.224.0,32787
212109,5.59.182.0,255.255.255.0,32787
208864,5.59.188.0,255.255.252.0,32787
51500,5.59.198.0,255.255.255.0,12430
50083,5.59.224.0,255.255.255.0,32787
204923,5.61.0.0,255.255.248.0,32787
25227,5.61.8.0,255.255.252.0,32787
51178,5.61.13.0,255.255.255.0,12430
47764,5.61.16.0,255.255.248.0,12430
8469,5.61.80.0,255.255.248.0,32787
25460,5.61.120.0,255.255.248.0,32787
58243,5.61.128.0,255.255.192.0,32787
29286,5.61.192.0,255.255.248.0,32787
202709,5.61.216.0,255.255.248.0,32787
12333,5.61.224.0,255.255.248.0,32787
47169,5.61.240.0,255.255.248.0,32787
16397,5.62.51.0,255.255.255.0,32787
199610,5.62.64.0,255.255.254.0,32787
62275,5.62.72.0,255.255.248.0,32787
14537,5.62.80.0,255.255.240.0,12430
62336,5.63.32.0,255.255.224.0,32787
49813,5.63.128.0,255.255.248.0,12430
21309,5.63.136.0,255.255.248.0,32787
49800,5.63.160.0,255.255.248.0,12430
21334,5.63.192.0,255.255.192.0,32787
20860,5.77.32.0,255.255.224.0,32787
31727,5.77.39.0,255.255.255.0,32787
8369,5.79.128.0,255.255.128.0,12430
35819,5.82.0.0,255.255.0.0,12430
51050,5.83.0.0,255.255.248.0,32787
58273,5.83.8.0,255.255.254.0,32787
12586,5.83.128.0,255.255.240.0,32787
44103,5.83.149.0,255.255.255.0,12430
200924,5.83.176.0,255.255.240.0,12430
25400,5.83.224.0,255.255.248.0,12430
28876,5.100.0.0,255.255.192.0,32787
2635,5.100.156.0,255.255.255.0,32787
204128,5.100.247.0,255.255.255.0,32787
28840,5.101.16.0,255.255.248.0,32787
61308,5.101.47.0,255.255.255.0,12430
8595,5.101.60.0,255.255.252.0,12430
60602,5.101.80.0,255.255.255.0,32787
14061,5.101.96.0,255.255.248.0,32787
20473,5.102.113.0,255.255.255.0,32787
59414,5.102.144.0,255.255.248.0,32787
28890,5.102.152.0,255.255.248.0,32787
199284,5.102.160.0,255.255.248.0,32787
50300,5.102.168.0,255.255.255.0,32787
6908,5.102.184.0,255.255.248.0,32787
12779,5.104.26.0,255.255.254.0,32787
141995,5.104.80.0,255.255.252.0,32787
51873,5.104.88.0,255.255.248.0,32787
50624,5.104.96.0,255.255.248.0,32787
57112,5.104.112.0,255.255.240.0,32787
43350,5.104.136.0,255.255.255.0,32787
21263,5.104.144.0,255.255.248.0,12430
34659,5.104.192.0,255.255.248.0,32787
28760,5.104.216.0,255.255.248.0,32787
204384,5.105.0.0,255.255.252.0,12430
60119,5.129.176.0,255.255.252.0,32787
