dst_as,IP,mask,nexthop_AS
132203,1.12.0.0,255.255.240.0,2764
4804,1.40.0.0,255.252.0.0,2764
7474,1.44.0.0,255.255.0.0,2764
16509,1.44.96.0,255.255.255.0,2764
4538,1.51.0.0,255.255.0.0,2764
9723,1.178.2.0,255.255.254.0,2764
14618,1.178.4.0,255.255.255.0,2764
136907,1.178.32.0,255.255.240.0,2764
9313,1.178.175.0,255.255.255.0,2764
7224,1.178.192.0,255.255.254.0,2764
8075,1.186.0.0,255.255.0.0,2764
63199,1.247.4.0,255.255.255.0,2764
20940,2.16.0.0,255.248.0.0,2764
34164,2.16.3.0,255.255.255.0,2764
61580,2.21.67.0,255.255.255.0,2764
852,2.22.72.0,255.255.252.0,2764
15830,2.56.0.0,255.255.252.0,2764
40676,2.56.8.0,255.255.255.0,2764
206610,2.56.104.0,255.255.252.0,2764
205463,2.56.108.0,255.255.255.0,2764
58061,2.56.112.0,255.255.255.0,2764
397373,2.56.114.0,255.255.254.0,2764
209847,2.56.118.0,255.255.255.0,2764
48031,2.56.136.0,255.255.255.0,2764
49505,2.56.138.0,255.255.255.0,2764
142594,2.56.166.0,255.255.255.0,2764
43309,2.56.168.0,255.255.255.0,2764
62240,2.56.188.0,255.255.252.0,2764
36224,2.56.200.0,255.255.255.0,2764
41960,2.56.216.0,255.255.252.0,2764
199524,2.56.220.0,255.255.255.0,2764
203020,2.56.228.0,255.255.252.0,2764
203446,2.56.246.0,255.255.255.0,2764
262287,2.56.249.0,255.255.255.0,2764
29802,2.57.22.0,255.255.255.0,2764
61317,2.57.23.0,255.255.255.0,2764
47583,2.57.88.0,255.255.254.0,2764
30337,2.57.92.0,255.255.252.0,2764
41798,2.57.96.0,255.255.255.0,2764
42473,2.57.104.0,255.255.255.0,2764
39568,2.57.149.0,255.255.255.0,2764
396356,2.57.168.0,255.255.255.0,2764
41564,2.57.169.0,255.255.255.0,2764
197522,2.57.204.0,255.255.252.0,2764
57043,2.57.242.0,255.255.255.0,2764
50340,2.58.68.0,255.255.252.0,2764
49581,2.58.113.0,255.255.255.0,2764
197537,2.58.115.0,255.255.255.0,2764
5065,2.58.168.0,255.255.255.0,2764
136557,2.58.170.0,255.255.255.0,2764
209181,2.58.192.0,255.255.252.0,2764
152586,2.58.200.0,255.255.255.0,2764
210063,2.58.212.0,255.255.255.0,2764
213527,2.58.214.0,255.255.255.0,2764
9678,2.58.240.0,255.255.255.0,2764
42425,2.59.4.0,255.255.255.0,2764
63023,2.59.62.0,255.255.255.0,2764
58212,2.59.132.0,255.255.252.0,2764
136038,2.59.152.0,255.255.255.0,2764
207713,2.59.161.0,255.255.255.0,2764
209155,2.59.220.0,255.255.252.0,2764
215730,2.59.253.0,255.255.255.0,2764
21738,2.59.255.0,255.255.255.0,2764
9198,2.132.0.0,255.252.0.0,2764
8987,3.4.24.0,255.255.255.0,2764
10753,4.14.227.64,255.255.255.224,2764
14127,4.19.12.0,255.255.255.0,2764
51699,5.1.64.0,255.255.255.0,2764
41560,5.2.32.0,255.255.248.0,2764
60404,5.2.64.0,255.255.240.0,2764
3188,5.2.80.0,255.255.255.0,2764
8492,5.8.17.0,255.255.255.0,2764
39087,5.8.36.0,255.255.254.0,2764
210756,5.8.42.0,255.255.255.0,2764
7155,5.8.184.0,255.255.248.0,2764
36351,5.10.96.0,255.255.224.0,2764
54103,5.10.193.0,255.255.255.0,2764
50448,5.10.221.0,255.255.255.0,2764
31214,5.11.64.0,255.255.240.0,2764
48964,5.22.157.0,255.255.255.0,2764
34259,5.22.159.0,255.255.255.0,2764
8636,5.23.96.0,255.255.248.0,2764
57214,5.23.104.0,255.255.248.0,2764
21299,5.34.0.0,255.255.128.0,2764
197556,5.34.16.0,255.255.240.0,2764
35566,5.34.47.0,255.255.255.0,2764
204957,5.34.176.0,255.255.254.0,2764
15626,5.34.182.0,255.255.255.0,2764
38136,5.34.216.0,255.255.252.0,2764
57858,5.34.240.0,255.255.255.0,2764
216071,5.35.32.0,255.255.255.0,2764
196695,5.35.40.0,255.255.255.0,2764
205516,5.35.80.0,255.255.255.0,2764
29182,5.35.96.0,255.255.254.0,2764
41275,5.35.112.0,255.255.252.0,2764
51685,5.35.116.0,255.255.252.0,2764
208349,5.35.120.0,255.255.254.0,2764
43530,5.35.128.0,255.255.224.0,2764
20773,5.35.224.0,255.255.224.0,2764
16276,5.39.0.0,255.255.128.0,2764
21267,5.39.176.0,255.255.248.0,2764
49791,5.39.253.0,255.255.255.0,2764
201826,5.42.88.0,255.255.255.0,2764
208226,5.42.158.0,255.255.255.0,2764
43278,5.42.211.0,255.255.255.0,2764
13768,5.44.16.0,255.255.248.0,2764
49223,5.44.250.0,255.255.255.0,2764
58349,5.44.253.0,255.255.255.0,2764
46261,5.44.255.0,255.255.255.0,2764
12722,5.45.80.0,255.255.252.0,2764
50923,5.53.16.0,255.255.240.0,2764
62553,5.56.24.0,255.255.255.0,2764
36530,5.56.27.0,255.255.255.0,2764
51026,5.56.132.0,255.255.255.0,2764
