dst_as,IP,mask,nexthop_AS
13335,1.1.1.0,255.255.255.0,7713
9583,1.6.0.0,255.255.252.0,7713
132215,1.6.136.0,255.255.255.0,7713
38091,1.11.0.0,255.255.0.0,7713
45996,1.11.92.0,255.255.254.0,7713
132203,1.12.0.0,255.255.240.0,7713
23599,1.18.123.0,255.255.255.0,7713
23600,1.18.132.0,255.255.255.0,7713
45528,1.22.3.0,255.255.255.0,7713
4837,1.24.0.0,255.248.0.0,7713
9929,1.28.41.0,255.255.255.0,7713
64050,1.32.192.0,255.255.255.0,7713
152194,1.32.205.0,255.255.255.0,7713
2514,1.33.0.0,255.255.0.0,7713
4775,1.37.0.0,255.255.0.0,7713
4804,1.40.0.0,255.252.0.0,7713
7474,1.44.0.0,255.255.0.0,7713
16509,1.44.96.0,255.255.255.0,7713
4538,1.51.0.0,255.255.0.0,7713
18403,1.52.0.0,255.252.0.0,7713
9605,1.66.20.0,255.255.252.0,7713
4809,1.71.103.0,255.255.255.0,7713
4847,1.93.0.0,255.255.0.0,7713
9845,1.176.0.0,255.255.252.0,7713
9723,1.178.2.0,255.255.254.0,7713
14618,1.178.4.0,255.255.255.0,7713
136907,1.178.32.0,255.255.240.0,7713
9313,1.178.175.0,255.255.255.0,7713
7224,1.178.192.0,255.255.254.0,7713
8075,1.186.0.0,255.255.0.0,7713
23724,1.203.94.0,255.255.255.0,7713
9526,1.209.90.0,255.255.255.0,7713
45974,1.209.199.0,255.255.255.0,7713
7562,1.222.128.0,255.255.192.0,7713
9318,1.224.0.0,255.224.0.0,7713
45370,1.224.180.0,255.255.255.0,7713
63199,1.247.4.0,255.255.255.0,7713
23576,1.255.48.0,255.255.252.0,7713
20940,2.16.0.0,255.248.0.0,7713
34164,2.16.3.0,255.255.255.0,7713
32787,2.17.108.0,255.255.252.0,7713
9924,2.18.16.0,255.255.254.0,7713
61580,2.21.67.0,255.255.255.0,7713
852,2.22.72.0,255.255.252.0,7713
55836,2.22.176.0,255.255.240.0,7713
15830,2.56.0.0,255.255.252.0,7713
40676,2.56.8.0,255.255.255.0,7713
3758,2.56.56.0,255.255.252.0,7713
51561,2.56.84.0,255.255.252.0,7713
206610,2.56.104.0,255.255.252.0,7713
205463,2.56.108.0,255.255.255.0,7713
58061,2.56.112.0,255.255.255.0,7713
397373,2.56.114.0,255.255.254.0,7713
209847,2.56.118.0,255.255.255.0,7713
48031,2.56.136.0,255.255.255.0,7713
49505,2.56.138.0,255.255.255.0,7713
142594,2.56.166.0,255.255.255.0,7713
43309,2.56.168.0,255.255.255.0,7713
62240,2.56.188.0,255.255.252.0,7713
36224,2.56.200.0,255.255.255.0,7713
41960,2.56.216.0,255.255.252.0,7713
199524,2.56.220.0,255.255.255.0,7713
203020,2.56.228.0,255.255.252.0,7713
203446,2.56.246.0,255.255.255.0,7713
262287,2.56.249.0,255.255.255.0,7713
40065,2.56.255.0,255.255.255.0,7713
43641,2.57.20.0,255.255.254.0,7713
29802,2.57.22.0,255.255.255.0,7713
61317,2.57.23.0,255.255.255.0,7713
